,CustomerId,firstPurchaseDate,lastPurchaseDate,countOfPurchases,totalPurchaseValue,totalQtyPurchased,customerProfit,daysSinceLastPurchase,periodOfExistence,firstPurchaseYear,avgorderValue,customerValue,customerLifetimeValue
2666,2773,2017-07-15,2019-02-25,2,9693.12,16,5479.4400000000005,674,590,2017,4846.56,689284.863781942,3776895054.001325
2667,2774,2018-04-26,2019-09-01,3,742.22,6,422.34000000000003,486,493,2018,247.40666666666667,35186.53860306644,14860682.713619081
2668,2775,2016-11-03,2019-08-01,5,12903.26,35,5177.74,517,1001,2016,2580.652,367024.1082930153,1900355406.4730768
2669,2776,2016-06-17,2019-09-14,3,6069.9,12,2179.5000000000005,473,1184,2016,2023.3,287756.6902896081,627165706.4862009
2670,2777,2017-10-13,2018-06-22,3,12446.14,24,3054.3300000000004,922,252,2017,4148.713333333333,590036.0884497444,1802164926.034708
2671,2778,2017-07-14,2020-02-08,3,13137.12,23,8322.420000000002,326,939,2017,4379.04,622793.4844293013,5183148950.684107
2672,2779,2018-02-11,2020-12-28,4,9888.93,32,5631.81,2,1051,2018,2472.2325,351604.5281601362,1980169897.7375367
2673,2780,2016-02-14,2020-11-11,7,10243.34,19,4128.46,49,1732,2016,1463.3342857142857,208117.54601119488,859204964.0053777
2674,2781,2017-01-08,2020-11-16,7,18382.33,29,8388.990000000002,44,1408,2017,2626.047142857143,373480.2720175225,3133122267.1522765
2675,2782,2018-06-21,2020-07-03,3,7827.030000000001,14,3442.230000000001,180,743,2018,2609.01,371057.22459965927,1277264310.2336855
2676,2783,2017-03-17,2020-01-23,3,13146.07,25,5356.900000000001,342,1042,2017,4382.0233333333335,623217.7784667802,3338515317.468695
2677,2784,2019-11-24,2020-10-27,4,6739.58,23,3930.1000000000004,64,338,2019,1684.895,239628.23540034067,941762927.9468789
2678,2785,2017-02-09,2018-08-29,3,8197.91,15,4533.469999999999,854,566,2017,2732.6366666666668,388639.5902555366,1761885923.2357674
2679,2786,2017-04-13,2019-08-01,6,6386.34,20,3858.94,517,840,2017,1064.39,151379.10521294718,584162884.2704504
2680,2787,2016-12-16,2019-06-20,2,5658.34,14,2867.7200000000003,559,916,2016,2829.17,402368.7023509369,1153880775.1058288
2681,2788,2016-09-01,2020-10-20,2,5263.02,10,3174.99,71,1510,2016,2631.51,374257.20756388415,1188262891.4432564
2682,2789,2016-11-20,2016-11-20,1,2401.2000000000003,9,443.7000000000003,1501,0,2016,2401.2000000000003,341502.18194207834,151524518.12770024
2683,2790,2016-07-04,2018-11-14,2,439.64,11,273.3,777,863,2016,219.82,31263.12245315161,8544211.366446335
2684,2791,2017-01-11,2018-09-10,3,4882.950000000001,8,2809.6400000000003,842,607,2017,1627.6500000000003,231486.76763202727,650394481.8096492
2685,2792,2016-01-01,2020-04-20,10,15500.560000000001,33,8593.390000000001,254,1571,2016,1550.056,220451.23527086878,1894423440.6643314
2686,2793,2016-05-29,2019-07-21,2,9559.32,12,3757.5,528,1148,2016,4779.66,679770.2477683133,2554236705.989437
2687,2794,2016-11-29,2017-05-15,2,2207.12,6,1164.62,1325,167,2016,1103.56,156949.91999999998,182787015.83039996
2688,2796,2017-08-07,2020-11-30,3,9582.66,23,4295.9,30,1211,2017,3194.22,454286.64817717194,1951570011.9043128
2689,2797,2016-10-11,2019-12-27,2,843.21,13,293.79,369,1172,2016,421.605,59961.28078364565,17616024.681427255
2690,2798,2017-04-06,2020-09-09,3,10533.6,15,4447.86,112,1252,2017,3511.2000000000003,499368.008177172,2221118988.850916
2691,2799,2018-01-28,2018-03-20,2,3212.84,12,1340.3999999999999,1016,51,2018,1606.42,228467.4059284497,306237710.90649396
2692,2800,2018-08-18,2020-06-29,2,11331.04,18,6473.640000000001,184,681,2018,5665.52,805758.5548211242,5216190810.832223
2693,2801,2016-09-06,2016-09-06,1,2590.65,3,1527.12,1576,0,2016,2590.65,368446.0385008517,562661314.3154206
2694,2802,2019-04-04,2020-12-18,3,4165.54,7,2070.85,12,624,2019,1388.5133333333333,197476.40054514477,408944004.06891304
2695,2803,2018-06-06,2020-09-02,4,14015.7,26,4860.4,119,819,2018,3503.925,498333.3470187393,2422099399.84988
2696,2804,2017-07-18,2020-08-11,2,1337.94,3,637.98,141,1120,2017,668.97,95141.89349233388,60698625.21023917
2697,2805,2017-10-07,2020-07-26,4,18136.6,23,9936.25,157,1023,2017,4534.15,644853.4558773423,6407425150.961242
2698,2806,2016-01-15,2019-06-08,4,8367.18,33,3523.5299999999997,571,1240,2016,2091.795,297498.149540034,1048243654.8487959
2699,2807,2017-11-13,2020-04-08,3,5771.04,17,2430.1000000000004,266,877,2017,1923.68,273588.5879386712,664847627.5497649
2700,2808,2016-07-12,2020-09-10,3,14652.7,23,8469.91,111,1521,2016,4884.233333333334,694642.8204429301,5883562171.297778
2701,2809,2016-08-01,2018-10-29,4,7620.110000000001,18,5053.9,793,819,2016,1905.0275000000001,270935.8020613288,1369282450.0377495
2702,2810,2016-01-16,2019-06-14,4,8144.03,26,3004.1799999999994,565,1245,2016,2036.0075,289563.96955706977,869902286.0639577
2703,2811,2018-04-01,2018-04-01,1,8977.5,10,1228.5,1004,0,2018,8977.5,1276793.2027257239,1568540449.5485518
2704,2812,2017-01-30,2019-05-12,2,1296.24,4,257.6400000000001,598,832,2017,648.12,92176.5759454855,23748373.026594892
2705,2813,2017-05-16,2017-09-26,2,2225.86,3,1490.8400000000001,1191,133,2017,1112.93,158282.5351277683,235973934.66988212
2706,2814,2016-12-14,2020-07-23,5,20990.18,32,10114.81,160,1317,2016,4198.036,597050.8303645655,6039055709.479811
2707,2815,2017-09-12,2019-12-22,3,8355.77,17,3465.8900000000003,374,831,2017,2785.2566666666667,396123.2837478704,1372919727.9089067
2708,2816,2016-06-05,2017-08-13,3,12458.28,16,5788.32,1235,434,2016,4152.76,590611.6113117546,3418649001.9880548
2709,2817,2018-06-05,2019-05-01,3,4764.24,19,3342.0,609,330,2018,1588.08,225859.06425894372,754820992.75339
2710,2818,2016-09-13,2016-09-13,1,2824.4,5,1811.3,1569,0,2016,2824.4,401690.30596252123,727581651.1899147
2711,2819,2016-03-03,2020-08-17,6,14252.07,24,6533.23,135,1628,2016,2375.345,337825.04596252117,2207088725.033722
2712,2820,2016-03-28,2020-12-15,3,6739.14,19,3454.2000000000003,15,1723,2016,2246.38,319483.4547189097,1103559749.290058
2713,2821,2016-06-08,2018-06-24,4,8226.35,20,3180.74,920,746,2016,2056.5875,292490.8873083475,930337464.8971531
2714,2822,2017-07-01,2019-01-26,4,8358.66,23,5329.2699999999995,704,574,2017,2089.665,297195.2178194207,1583833558.468504
2715,2823,2017-09-22,2020-08-22,3,5973.46,15,4000.98,130,1065,2017,1991.1533333333334,283184.7442589437,1133016498.0851486
2716,2824,2017-07-17,2020-01-16,3,6601.38,25,2342.76,349,913,2017,2200.46,312952.6450425894,733172938.6999768
2717,2825,2016-03-11,2019-12-17,5,14550.130000000001,29,5130.35,379,1376,2016,2910.0260000000003,413868.1611311754,2123288520.459326
2718,2826,2020-05-01,2020-05-01,1,265.08,3,87.41999999999999,243,0,2020,265.08,37700.06596252129,3295739.76644361
2719,2827,2016-02-02,2020-04-06,7,28456.02,45,10618.84,268,1525,2016,4065.1457142857143,578150.9792358237,6139292744.348535
2720,2828,2017-06-22,2020-06-25,5,10539.47,27,6327.25,188,1099,2017,2107.894,299787.7729063032,1896832186.1214068
2721,2829,2016-06-04,2020-12-13,5,8477.66,14,3997.46,17,1653,2016,1695.532,241141.04512436112,963951682.2428286
2722,2830,2016-04-05,2020-07-23,5,16382.760000000002,29,6308.480000000001,160,1570,2016,3276.5520000000006,465996.0258398637,2939726609.090264
2723,2831,2019-06-08,2019-06-08,1,7043.400000000001,9,1470.6000000000004,571,0,2019,7043.400000000001,1001722.6671209539,1473133354.2680752
2724,2832,2020-04-25,2020-05-07,2,4097.3,5,2435.48,237,12,2020,2048.65,291362.0044293015,709606334.5474752
2725,2833,2016-09-29,2016-12-28,2,9055.95,16,3195.63,1463,90,2016,4527.975,643975.238330494,2057906590.8660767
2726,2834,2019-02-20,2020-11-24,2,5058.56,13,1896.0600000000002,36,643,2019,2529.28,359717.9071890971,682046735.1049595
2727,2835,2017-10-17,2020-09-15,4,17692.22,29,9422.080000000002,106,1064,2017,4423.055,629053.3622146507,5926991103.055417
2728,2836,2016-01-25,2017-03-23,2,8299.08,10,1706.5799999999995,1378,423,2016,4149.54,590153.6581942077,1007144430.0010706
2729,2837,2018-12-23,2020-10-09,2,4497.52,12,2992.91,82,656,2018,2248.76,319821.94180579216,957198287.8499733
2730,2838,2018-06-15,2020-09-08,2,9867.150000000001,16,5114.640000000001,113,816,2018,4933.575000000001,701660.2645655877,3588739655.557739
2731,2839,2016-01-15,2020-11-17,4,21383.859999999997,31,13549.729999999998,43,1768,2016,5345.964999999999,760310.9745485517,10302008421.169746
2732,2840,2016-04-04,2020-02-23,4,4560.19,12,1967.1599999999999,311,1420,2016,1140.0475,162139.2257069846,318953799.24175185
2733,2841,2016-03-14,2020-09-01,5,19968.559999999998,29,11335.18,120,1632,2016,3993.7119999999995,567991.5717342417,6438286704.090542
2734,2842,2018-01-09,2018-01-09,1,1553.25,3,572.25,1086,0,2018,1553.25,220905.49063032365,126413167.01320271
2735,2843,2017-05-17,2020-07-07,5,14910.49,24,8427.62,176,1147,2017,2982.098,424118.3465621805,3574308259.854364
2736,2844,2017-04-11,2020-11-07,3,10318.68,20,3353.04,53,1306,2017,3439.56,489179.26241907995,1640237634.0616717
2737,2845,2016-06-19,2018-08-07,3,12552.3,19,7346.339999999999,876,779,2016,4184.099999999999,595068.8320272571,4371577963.47512
2738,2847,2017-06-20,2019-05-10,5,15859.060000000001,40,7476.830000000002,600,689,2017,3171.8120000000004,451099.74958773423,3372796140.7100596
2739,2848,2016-03-01,2019-11-11,4,10229.11,25,4713.179999999999,415,1350,2016,2557.2775,363699.75265758083,1714182400.2306566
2740,2849,2017-02-06,2019-04-18,3,2934.9,11,1371.52,622,801,2017,978.3000000000001,139135.2592844974,190826790.8138739
2741,2850,2017-10-15,2017-10-15,1,1817.92,8,652.0799999999999,1172,0,2017,1817.92,258547.24579216348,168593488.03615394
2742,2851,2018-02-07,2020-11-26,5,11989.140000000001,26,6446.410000000001,34,1023,2018,2397.8280000000004,341022.61116183986,2198371570.8197966
2743,2852,2019-03-21,2020-08-12,3,6367.84,13,1503.2000000000007,140,510,2019,2122.6133333333332,301881.1780579216,453787786.85666794
2744,2853,2016-01-03,2019-11-23,8,17629.38,38,6295.830000000001,403,1420,2016,2203.6725,313409.5314991482,1973173130.6982822
2745,2854,2017-01-01,2020-02-08,4,14290.579999999998,17,6948.559999999999,326,1133,2017,3572.6449999999995,508106.80609880737,3530610628.5859284
2746,2856,2017-04-03,2017-04-03,1,1805.0,5,1026.0,1367,0,2017,1805.0,256709.74446337303,263384197.81942073
2747,2857,2017-01-08,2020-05-15,5,14163.45,38,6487.01,229,1223,2017,2832.69,402869.32190800674,2613417319.910459
2748,2859,2017-11-14,2020-02-26,2,1982.18,5,1022.96,308,834,2017,991.09,140954.2718228279,144190581.90388003
2749,2860,2017-07-20,2018-06-01,3,5660.0599999999995,22,3406.37,943,316,2017,1886.6866666666665,268327.3418739352,914022207.5391166
2750,2861,2018-04-25,2019-08-07,5,13188.19,24,6238.240000000001,511,469,2018,2637.638,375128.74070187384,2340143115.3960576
2751,2862,2018-02-21,2019-05-27,2,4010.1000000000004,9,989.0000000000002,583,460,2018,2005.0500000000002,285161.1485519591,282024375.91788757
2752,2863,2018-03-08,2020-06-21,3,6337.28,16,2561.52,192,836,2018,2112.4266666666667,300432.4154003407,769563640.6962807
2753,2864,2018-06-16,2020-03-28,3,5964.77,16,2013.02,277,651,2018,1988.256666666667,282772.7760817717,569227253.7081281
2754,2865,2019-03-05,2019-03-05,1,5789.7,7,4117.12,666,0,2019,5789.7,823419.616354344,3390117370.8847966
2755,2866,2016-07-13,2020-05-15,3,16516.2,23,9223.96,229,1402,2016,5505.400000000001,782986.0538330494,7222232041.1138935
2756,2867,2016-06-19,2016-06-19,1,383.4,2,25.559999999999945,1655,0,2016,383.4,54527.709710391806,1393728.2601976115
2757,2868,2018-10-30,2020-09-09,3,4587.8,12,1642.43,112,680,2018,1529.2666666666667,217494.54582623506,357219566.9013833
2758,2869,2017-07-07,2020-11-27,6,15842.23,33,4407.01,33,1239,2017,2640.3716666666664,375517.5267802384,1654909495.6957784
2759,2870,2016-07-03,2020-05-28,4,7666.79,25,4888.31,216,1425,2016,1916.6975,272595.52655877336,1332531438.4325175
2760,2871,2016-07-16,2017-12-26,2,7937.86,15,3435.34,1100,528,2016,3968.93,564467.039386712,1939136199.0867474
2761,2872,2020-01-15,2020-11-22,3,11792.34,23,2990.829999999999,38,312,2020,3930.78,559041.2904940373,1671997462.8482811
2762,2873,2020-03-18,2020-04-13,2,1647.9,3,822.9,261,26,2020,823.95,117183.37614991481,96430200.23376489
2763,2874,2016-10-30,2016-10-30,1,2500.4,10,611.8,1522,0,2016,2500.4,355610.55127768306,217562535.27168646
2764,2875,2019-05-22,2020-09-07,2,8549.7,15,5056.200000000001,114,474,2019,4274.85,607975.4299829642,3074045369.079864
2765,2876,2017-04-11,2019-12-02,3,7456.68,18,2008.92,394,965,2017,2485.56,353499.9847359454,710153189.3357354
2766,2877,2016-09-14,2020-12-11,6,17024.56,31,5009.9800000000005,19,1549,2016,2837.4266666666667,403542.97758091986,2021742246.820857
2767,2878,2018-07-01,2018-07-01,1,1154.25,9,388.80000000000007,913,0,2018,1154.25,164159.12606473593,63825068.21396934
2768,2879,2018-03-06,2018-03-06,1,47.94,3,37.23,1030,0,2018,47.94,6818.097035775127,253837.75264190795
2769,2880,2016-10-08,2017-09-20,3,6510.3099999999995,20,3585.8499999999995,1197,347,2016,2170.103333333333,308635.2754344121,1106719802.4164865
2770,2881,2018-08-02,2018-08-02,1,7277.200000000001,10,3005.800000000001,881,0,2018,7277.200000000001,1034974.0456558772,3110924986.432437
2771,2882,2016-06-07,2019-05-26,7,25631.14,49,11872.58,584,1083,2016,3661.5914285714284,520756.89748357254,6182727925.925513
2772,2883,2016-05-04,2019-10-24,5,11583.99,30,4095.2499999999995,433,1268,2016,2316.798,329498.4058466779,1349378346.5436075
2773,2884,2016-09-22,2019-01-16,5,12659.54,24,5844.3,714,846,2016,2531.9080000000004,360091.66519931855,2104483718.9243774
2774,2885,2016-11-28,2020-07-04,2,4967.5599999999995,15,1844.1000000000001,179,1314,2016,2483.7799999999997,353246.8305281089,651422480.1768857
2775,2886,2017-04-04,2020-10-19,3,8197.369999999999,25,4134.41,72,1294,2017,2732.4566666666665,388613.9903918227,1606689568.0158556
2776,2887,2017-01-06,2017-01-06,1,3486.18,6,1581.3599999999997,1454,0,2017,3486.18,495809.6271209539,784053511.9439915
2777,2888,2016-12-12,2020-08-23,2,3130.02,18,1977.1399999999999,129,1350,2016,1565.01,222578.01505962518,440067896.6949873
2778,2889,2016-11-16,2020-06-16,7,11625.0,31,4424.86,197,1308,2016,1660.7142857142858,236189.21878802625,1045104226.6463858
2779,2890,2018-03-11,2020-10-17,3,11400.48,21,7722.299999999999,74,951,2018,3800.16,540464.3227257238,4173627639.3848567
2780,2891,2016-09-06,2020-04-09,4,15010.11,28,6849.52,265,1311,2016,3752.5275,533689.9587904599,3655520046.534431
2781,2892,2017-09-16,2020-11-24,4,8971.74,11,4477.1,36,1165,2017,2242.935,318993.50177172053,1428165806.78217
2782,2893,2016-03-30,2020-05-08,5,21506.68,33,10236.8,236,1500,2016,4301.336,611742.3077069847,6262283655.534861
2783,2894,2017-11-04,2017-11-04,1,982.8,2,283.92,1152,0,2017,982.8,139775.2558773424,39684990.64869505
2784,2895,2019-08-16,2020-07-19,2,7755.9400000000005,10,4654.58,164,338,2019,3877.9700000000003,551530.574923339,2567143183.426675
2785,2896,2016-06-11,2020-04-06,8,17274.12,38,5001.71,268,1395,2016,2159.265,307093.8317887563,1535994289.3961403
2786,2897,2016-01-08,2016-01-08,1,1918.2,5,521.2500000000002,1818,0,2016,1918.2,272809.21431005106,142201802.95911416
2787,2898,2016-02-20,2019-10-05,5,13293.57,32,6280.52,452,1323,2016,2658.714,378126.20029982954,2374829163.5070853
2788,2899,2019-10-07,2020-09-29,2,8479.619999999999,19,5997.779999999999,92,358,2019,4239.8099999999995,602991.9898466778,3616613296.862606
2789,2900,2017-01-30,2020-01-22,4,12731.579999999998,24,7067.88,343,1087,2017,3182.8949999999995,452675.99008517875,3199459576.803233
2790,2901,2018-03-22,2020-06-04,5,13282.41,23,7583.879999999999,209,805,2018,2656.482,377808.7619897785,2865256313.879041
2791,2902,2016-03-30,2019-05-05,5,17648.170000000002,33,7293.490000000001,605,1131,2016,3529.6340000000005,501989.7186643952,3661256993.18158
2792,2903,2017-03-06,2020-06-26,3,4875.93,15,2333.7299999999996,187,1208,2017,1625.3100000000002,231153.96940374785,539450953.0166084
2793,2904,2016-04-10,2019-02-09,3,4092.42,7,1812.38,690,1035,2016,1364.14,194009.9893696763,351619824.53381395
2794,2905,2018-01-03,2020-11-04,7,16230.75,45,5162.8,56,1036,2018,2318.6785714285716,329765.8634704307,1702515199.9251397
2795,2906,2017-05-11,2020-04-19,4,12502.74,24,5890.920000000001,255,1074,2017,3125.685,444539.500068143,2618746631.7414255
2796,2907,2019-11-20,2020-07-08,2,3524.4,7,560.1200000000002,175,231,2019,1762.2,250622.66575809196,140378767.54442254
2797,2908,2017-12-12,2019-02-21,3,5024.52,15,2955.58,678,436,2017,1674.8400000000001,238198.19856899488,704013831.7265499
2798,2909,2016-07-23,2018-08-29,3,3380.72,14,1584.84,854,767,2016,1126.9066666666665,160270.31713798974,254002809.41297165
2799,2910,2016-08-02,2020-04-29,5,6441.18,13,3091.8799999999997,245,1366,2016,1288.236,183214.8112844974,566478210.7143118
2800,2911,2019-05-28,2019-05-28,1,244.44,2,148.68,582,0,2019,244.44,34764.61492333901,5168802.946802044
2801,2912,2019-09-28,2019-10-11,2,5505.95,8,1714.2699999999995,446,13,2019,2752.975,391532.13781942066,671191797.899698
2802,2913,2016-11-26,2019-01-30,5,9675.06,16,5733.039999999999,700,795,2016,1935.012,275200.2415809199,1577733992.9930768
2803,2914,2016-05-20,2020-09-26,5,13050.16,25,4365.4400000000005,95,1590,2016,2610.032,371202.5749369676,1620462568.732836
2804,2915,2016-09-22,2020-07-10,4,7981.76,17,3444.8,173,1387,2016,1995.44,283794.40027257235,977614950.0589573
2805,2916,2017-05-18,2019-11-20,2,3076.05,6,2025.3,406,916,2017,1538.025,218740.1688245315,443014463.9203236
2806,2917,2017-08-11,2020-07-11,5,13814.46,28,5952.139999999999,172,1065,2017,2762.892,392942.54808858596,2338849058.179996
2807,2918,2018-01-26,2020-08-30,3,5986.210000000001,14,3440.5600000000004,122,947,2018,1995.4033333333336,283789.1854855196,976393720.0140594
2808,2919,2016-08-25,2020-03-04,5,20216.04,35,9492.990000000002,301,1287,2016,4043.208,575030.9653696762,5458763203.944684
2809,2920,2019-02-17,2020-12-24,3,4821.820000000001,19,1343.87,6,676,2019,1607.2733333333335,228588.76824531515,307193587.98183167
2810,2921,2016-03-30,2020-11-24,4,9699.84,15,4643.92,36,1700,2016,2424.96,344881.3639522998,1601601463.6853642
2811,2922,2017-01-12,2020-06-14,4,7894.02,11,4861.320000000001,199,1249,2017,1973.505,280674.7724361158,1364449884.7391386
2812,2923,2020-08-27,2020-08-27,1,495.36,4,159.96000000000004,125,0,2020,495.36,70450.82494037478,11269313.957462352
2813,2924,2018-04-02,2019-11-12,4,5743.650000000001,16,3252.6000000000004,414,589,2018,1435.9125000000001,204217.57947189096,664238098.9902726
2814,2925,2017-01-13,2017-06-07,2,6007.44,14,2308.56,1302,145,2017,3003.72,427193.45908006805,986201731.8938819
2815,2926,2018-01-17,2018-01-17,1,3544.45,5,2648.6,1078,0,2018,3544.45,504096.8718909709,1335150974.8904254
2816,2927,2016-06-01,2020-02-11,6,9648.1,35,4359.849999999999,323,1350,2016,1608.0166666666667,228694.48620102208,997073655.663526
2817,2928,2018-05-05,2018-05-30,2,2065.92,8,1169.5600000000002,945,25,2018,1032.96,146909.08456558772,171818988.9445288
2818,2929,2016-12-13,2019-09-10,2,9394.86,14,4531.98,477,1001,2016,4697.43,668075.3766950596,3027704245.6744757
2819,2930,2016-01-24,2017-07-29,5,5215.12,18,2739.9500000000003,1250,552,2016,1043.024,148340.4013901192,406445282.7888571
2820,2931,2016-12-29,2017-10-13,2,7852.67,13,4521.57,1174,288,2016,3926.335,558409.1160817717,2524885907.0018563
2821,2932,2016-09-15,2020-11-24,5,18063.14,27,5997.4800000000005,36,1531,2016,3612.6279999999997,513793.24693696754,3081464722.6395245
2822,2933,2016-10-03,2016-10-03,1,832.65,1,457.5,1549,0,2016,832.65,118420.70289608176,54177471.5749574
2823,2934,2016-06-03,2020-07-28,6,8943.93,31,4136.77,155,1516,2016,1490.655,212003.13802385004,877008221.2829223
2824,2935,2017-02-09,2019-12-03,5,13951.18,25,6273.620000000002,393,1027,2017,2790.236,396831.4518296422,2489569732.8274803
2825,2936,2016-04-27,2017-11-30,2,3633.56,11,2072.2,1126,582,2016,1816.78,258385.1133219761,535425631.8257988
2826,2937,2017-12-12,2020-09-15,3,14762.98,20,10719.93,106,1008,2017,4920.993333333333,699870.881499148,7502566858.709162
2827,2938,2016-02-01,2020-05-08,4,12778.51,19,4292.52,236,1558,2016,3194.6275,454344.6034241907,1950283297.0904074
