,CustomerGender,ProductName,ProductPrice,CostOfGood,ProductCategory,CustomerCountry,CustomerContinent,OrderTime,OrderDay,OrderMonth,QuantitySold,discountPerQuantity,salePrice,OrderYear,ExpectedRevenue,PricePerQuantity,DiscountPercentage,dateOfPurchase
10095,Female,Pants,74.0,19.98,Toys,Guinea-Bissau,Africa,21:32:00,21,January,6,0.1,399.6,2019,54.019999999999996,66.60000000000001,0.14,21 January 2019
10096,Female,Shirt,660.0,475.2,Electronics,Mexico,North America,22:12:00,13,August,1,0.05,627.0,2019,184.8,627.0,0.01,13 August 2019
10097,Male,Pants,912.0,510.72,Games,Norway,Europe,15:38:00,10,December,6,0.01,5417.28,2018,401.28,902.88,0.0,10 December 2018
10098,Male,Tuna,485.0,266.75,Baby,Bahamas,North America,15:52:00,9,December,10,0.03,4704.5,2019,218.25,470.45,0.01,9 December 2019
10099,Male,Bike,638.0,267.96,Kids,Philippines,Asia,16:19:00,11,January,7,0.01,4421.34,2018,370.04,631.62,0.0,11 January 2018
10100,Male,Chair,642.0,346.68,Kids,Iceland,Europe,10:21:00,21,September,2,0.03,1245.48,2018,295.32,622.74,0.0,21 September 2018
10101,Female,Chicken,356.0,206.48,Books,Ivory Coast,Africa,17:21:00,30,April,1,0.09,323.96,2019,149.52,323.96,0.03,30 April 2019
10102,Female,Towels,409.0,122.7,Sports,Armenia,Asia,13:58:00,17,November,4,0.01,1619.64,2016,286.3,404.91,0.0,17 November 2016
10103,Female,Fish,803.0,529.98,Home,Equatorial Guinea,Africa,12:53:00,23,March,8,0.01,6359.76,2019,273.02,794.97,0.0,23 March 2019
10104,Male,Mouse,81.0,36.45,Toys,Cyprus,Europe,18:18:00,25,May,2,0.01,160.38,2018,44.55,80.19,0.01,25 May 2018
10105,Male,Shirt,16.0,7.039999999999999,Grocery,Georgia,Asia,15:15:00,11,November,9,0.06,135.36,2020,8.96,15.040000000000001,0.38,11 November 2020
10106,Male,Tuna,128.0,38.400000000000006,Garden,Hungary,Europe,10:37:00,25,April,9,0.09,1048.32,2017,89.6,116.47999999999999,0.07,25 April 2017
10107,Male,Shoes,784.0,274.4,Movies,Mexico,North America,15:14:00,16,August,10,0.08,7212.799999999999,2017,509.6,721.28,0.01,16 August 2017
10108,Female,Gloves,936.0,252.72000000000003,Kids,Czech Republic,Europe,23:46:00,26,September,1,0.05,889.2,2017,683.28,889.2,0.01,26 September 2017
10109,Male,Cheese,388.0,139.68,Outdoors,Azerbaijan,Asia,13:43:00,8,June,2,0.07,721.68,2016,248.32,360.84,0.02,8 June 2016
10110,Male,Shoes,161.0,45.08,Games,Vatican,Europe,19:36:00,29,February,7,0.06,1059.38,2019,115.92,151.34,0.04,29 February 2019
10111,Male,Fish,289.0,245.65,Automotive,Netherlands,Europe,22:24:00,19,October,5,0.04,1387.2,2020,43.349999999999994,277.44,0.01,19 October 2020
10112,Female,Chips,850.0,450.5,Grocery,British Indian Ocean Territory,Asia,22:20:00,17,March,3,0.01,2524.5,2020,399.5,841.5,0.0,17 March 2020
10113,Female,Towels,535.0,230.05,Kids,Tuvalu,Oceania,14:46:00,29,December,8,0.08,3937.6,2018,304.95,492.2,0.01,29 December 2018
10114,Female,Pants,273.0,199.29,Jewelery,Azerbaijan,Asia,10:54:00,27,December,4,0.08,1004.64,2017,73.71000000000001,251.16,0.03,27 December 2017
10115,Female,Bike,215.0,109.65,Toys,Equatorial Guinea,Africa,16:52:00,1,December,10,0.06,2021.0,2018,105.35,202.1,0.03,1 December 2018
10116,Male,Fish,33.0,11.55,Clothing,Aland Islands,Europe,10:36:00,1,May,6,0.09,180.18,2019,21.45,30.03,0.27,1 May 2019
10117,Male,Computer,52.0,15.6,Garden,Kiribati,Oceania,14:24:00,20,December,6,0.03,302.64,2016,36.4,50.44,0.06,20 December 2016
10118,Male,Bike,2.0,1.2,Clothing,Philippines,Asia,11:57:00,4,March,4,0.09,7.28,2020,0.8,1.82,4.5,4 March 2020
10119,Male,Gloves,12.0,7.68,Games,Tuvalu,Oceania,14:20:00,25,June,8,0.03,93.12,2019,4.32,11.64,0.25,25 June 2019
10120,Male,Pizza,363.0,72.60000000000002,Electronics,United Kingdom,Europe,11:19:00,25,December,1,0.08,333.96,2019,290.4,333.96,0.02,25 December 2019
10121,Female,Gloves,929.0,743.2,Kids,British Virgin Islands,North America,13:42:00,12,April,6,0.08,5128.08,2019,185.79999999999995,854.68,0.01,12 April 2019
10122,Male,Keyboard,363.0,294.03,Home,Ecuador,South America,14:23:00,25,July,1,0.08,333.96,2016,68.97000000000003,333.96,0.02,25 July 2016
10123,Male,Shirt,204.0,130.56,Movies,Tonga,Oceania,10:47:00,20,May,2,0.03,395.76,2019,73.44,197.88,0.01,20 May 2019
10124,Male,Cheese,675.0,573.75,Computers,United Kingdom,Europe,20:23:00,5,July,9,0.03,5892.75,2020,101.25,654.75,0.0,5 July 2020
10125,Female,Table,336.0,255.36,Baby,Mali,Africa,23:40:00,18,January,6,0.06,1895.04,2018,80.63999999999999,315.84,0.02,18 January 2018
10126,Female,Bike,477.0,100.17000000000002,Jewelery,Macedonia,Europe,15:43:00,18,October,3,0.01,1416.69,2017,376.83,472.23,0.0,18 October 2017
10127,Female,Soap,477.0,138.32999999999998,Home,Tonga,Oceania,15:17:00,23,May,5,0.02,2337.3,2018,338.67,467.46000000000004,0.0,23 May 2018
10128,Male,Keyboard,154.0,126.28,Toys,Japan,Asia,17:47:00,10,September,9,0.08,1275.12,2017,27.72,141.67999999999998,0.05,10 September 2017
10129,Male,Chips,532.0,276.64,Health,Malta,Europe,18:55:00,23,December,2,0.08,978.88,2018,255.36,489.44,0.02,23 December 2018
10130,Male,Computer,653.0,359.15,Grocery,Slovenia,Europe,13:50:00,28,June,6,0.09,3565.38,2019,293.85,594.23,0.01,28 June 2019
10131,Male,Hat,140.0,28.0,Shoes,Antarctica,Antarctica,11:25:00,21,May,2,0.04,268.8,2019,112.0,134.4,0.03,21 May 2019
10132,Female,Pants,787.0,306.93,Games,Antigua and Barbuda,North America,11:25:00,18,August,7,0.09,5013.19,2019,480.07,716.17,0.01,18 August 2019
10133,Male,Soap,50.0,19.0,Grocery,Burundi,Africa,13:47:00,13,February,9,0.08,414.0,2016,31.0,46.0,0.16,13 February 2016
10134,Male,Soap,160.0,76.8,Grocery,American Samoa,Oceania,23:24:00,15,September,10,0.04,1536.0,2017,83.2,153.6,0.02,15 September 2017
10135,Female,Soap,873.0,707.13,Grocery,Seychelles,Africa,11:32:00,29,June,4,0.05,3317.4,2017,165.87,829.35,0.01,29 June 2017
10136,Female,Mouse,498.0,368.52,Grocery,Ethiopia,Africa,20:11:00,21,September,3,0.01,1479.06,2019,129.48000000000002,493.02,0.0,21 September 2019
10137,Male,Tuna,863.0,422.87,Home,Nauru,Oceania,15:15:00,21,January,5,0.02,4228.7,2018,440.13,845.74,0.0,21 January 2018
10138,Male,Car,241.0,57.84,Kids,Estonia,Europe,20:20:00,21,May,3,0.06,679.62,2018,183.16,226.54,0.02,21 May 2018
10139,Male,Shoes,544.0,402.56,Movies,Estonia,Europe,16:47:00,24,February,1,0.01,538.56,2020,141.44,538.56,0.0,24 February 2020
10140,Male,Chips,987.0,394.8,Automotive,South Georgia and the South Sandwich Islands,Antarctica,19:40:00,19,April,7,0.1,6218.099999999999,2017,592.2,888.3,0.01,19 April 2017
10141,Female,Keyboard,785.0,180.54999999999995,Clothing,Cameroon,Africa,13:43:00,3,October,5,0.01,3885.75,2019,604.45,777.15,0.0,3 October 2019
10142,Female,Ball,514.0,143.92000000000002,Electronics,Nepal,Asia,12:23:00,24,September,1,0.06,483.16,2020,370.08,483.16,0.01,24 September 2020
10143,Male,Soap,813.0,617.88,Computers,Myanmar,Asia,21:46:00,26,March,6,0.05,4634.1,2016,195.12,772.35,0.01,26 March 2016
10144,Female,Bacon,914.0,749.48,Grocery,India,Asia,23:13:00,28,August,9,0.01,8143.74,2016,164.51999999999998,904.86,0.0,28 August 2016
10145,Male,Hat,582.0,221.16000000000005,Jewelery,Denmark,Europe,11:48:00,27,September,3,0.1,1571.4,2016,360.8399999999999,523.8000000000001,0.02,27 September 2016
10146,Male,Shirt,709.0,404.13,Industrial,Bosnia and Herzegovina,Europe,14:42:00,6,December,3,0.06,1999.38,2017,304.87,666.46,0.01,6 December 2017
10147,Female,Towels,460.0,377.2,Books,Chile,South America,15:36:00,20,February,6,0.02,2704.8,2016,82.80000000000001,450.8,0.0,20 February 2016
10148,Female,Bacon,908.0,535.72,Sports,Reunion,Africa,14:28:00,26,December,6,0.02,5339.04,2020,372.28,889.84,0.0,26 December 2020
10149,Male,Computer,187.0,100.98,Baby,Cyprus,Europe,13:10:00,25,February,9,0.01,1666.17,2019,86.02,185.13,0.01,25 February 2019
10150,Female,Towels,453.0,203.85,Health,Solomon Islands,Oceania,21:57:00,16,October,2,0.03,878.82,2017,249.15,439.41,0.01,16 October 2017
10151,Male,Table,381.0,293.37,Computers,Macao,Asia,18:36:00,1,July,4,0.02,1493.52,2016,87.63,373.38,0.01,1 July 2016
10152,Female,Chicken,329.0,125.02,Games,Indonesia,Asia,12:35:00,17,April,2,0.08,605.36,2016,203.98000000000002,302.68,0.02,17 April 2016
10153,Female,Computer,319.0,114.84,Books,Malaysia,Asia,16:51:00,11,May,1,0.05,303.05,2016,204.16,303.05,0.02,11 May 2016
10154,Female,Ball,766.0,597.48,Beauty,Iran,Asia,19:21:00,12,May,5,0.09,3485.3,2019,168.51999999999998,697.0600000000001,0.01,12 May 2019
10155,Male,Bike,554.0,321.32,Music,Barbados,North America,16:51:00,1,August,2,0.09,1008.28,2016,232.68,504.14,0.02,1 August 2016
10156,Female,Computer,619.0,445.68,Tools,Netherlands,Europe,15:25:00,27,September,10,0.04,5942.4,2018,173.32,594.24,0.01,27 September 2018
10157,Female,Cheese,67.0,55.61,Garden,Myanmar,Asia,16:26:00,20,November,5,0.09,304.85,2017,11.39,60.970000000000006,0.13,20 November 2017
10158,Male,Car,627.0,125.39999999999998,Grocery,Seychelles,Africa,23:44:00,29,January,4,0.03,2432.76,2018,501.6,608.19,0.0,29 January 2018
10159,Female,Pizza,44.0,21.56,Movies,Maldives,Asia,20:12:00,3,August,8,0.07,327.36,2020,22.44,40.92,0.16,3 August 2020
10160,Female,Table,342.0,99.18,Kids,Hong Kong,Asia,21:27:00,16,January,9,0.1,2770.2000000000003,2020,242.82,307.8,0.03,16 January 2020
10161,Male,Computer,573.0,154.70999999999998,Tools,Christmas Island,Asia,14:40:00,16,August,7,0.05,3810.45,2016,418.29,544.35,0.01,16 August 2016
10162,Male,Fish,810.0,502.2,Grocery,Palau,Oceania,22:10:00,28,February,8,0.02,6350.4,2016,307.8,793.8,0.0,28 February 2016
10163,Female,Sausages,248.0,133.92000000000002,Movies,Reunion,Africa,18:36:00,4,May,9,0.05,2120.4,2019,114.07999999999998,235.60000000000002,0.02,4 May 2019
10164,Female,Bike,863.0,526.4300000000001,Grocery,Montserrat,North America,17:12:00,14,January,3,0.1,2330.1000000000004,2017,336.56999999999994,776.7000000000002,0.01,14 January 2017
10165,Male,Ball,345.0,279.45,Electronics,Guam,Oceania,15:59:00,7,September,4,0.06,1297.2,2017,65.55000000000001,324.3,0.02,7 September 2017
10166,Male,Bike,173.0,98.61,Games,Guadeloupe,North America,16:20:00,9,August,2,0.01,342.54,2016,74.39,171.27,0.01,9 August 2016
10167,Female,Towels,189.0,120.96,Toys,North Korea,Asia,10:26:00,4,December,1,0.1,170.1,2018,68.04,170.1,0.05,4 December 2018
10168,Female,Cheese,624.0,499.2,Beauty,Latvia,Europe,10:57:00,28,January,2,0.09,1135.68,2019,124.80000000000001,567.84,0.01,28 January 2019
10169,Male,Table,151.0,39.260000000000005,Automotive,Republic of the Congo,Africa,21:49:00,8,July,3,0.1,407.7000000000001,2020,111.74,135.90000000000003,0.07,8 July 2020
10170,Male,Pizza,631.0,334.43,Outdoors,Belize,North America,15:48:00,4,February,5,0.03,3060.3500000000004,2020,296.57,612.07,0.0,4 February 2020
10171,Male,Pizza,195.0,105.3,Outdoors,Hong Kong,Asia,12:56:00,5,February,2,0.07,362.7,2017,89.7,181.35,0.04,5 February 2017
10172,Female,Keyboard,873.0,523.8,Shoes,Ireland,Europe,18:14:00,14,January,8,0.01,6914.16,2018,349.20000000000005,864.27,0.0,14 January 2018
10173,Female,Table,998.0,199.6,Games,Saint Vincent and the Grenadines,North America,19:18:00,5,March,1,0.09,908.18,2019,798.4,908.18,0.01,5 March 2019
10174,Female,Chair,43.0,32.68,Shoes,Jersey,Europe,17:24:00,9,September,8,0.08,316.48,2019,10.32,39.56,0.19,9 September 2019
10175,Female,Pizza,421.0,286.28,Computers,Singapore,Asia,10:50:00,25,October,3,0.04,1212.48,2018,134.72000000000003,404.16,0.01,25 October 2018
10176,Female,Cheese,594.0,130.68,Kids,Solomon Islands,Oceania,18:34:00,28,August,3,0.08,1639.44,2019,463.32,546.48,0.01,28 August 2019
10177,Male,Salad,979.0,724.46,Baby,Tunisia,Africa,16:19:00,23,March,9,0.08,8106.12,2017,254.53999999999996,900.68,0.01,23 March 2017
10178,Male,Mouse,995.0,368.15,Books,Liberia,Africa,14:33:00,27,February,4,0.06,3741.2,2020,626.85,935.3,0.01,27 February 2020
10179,Male,Towels,672.0,248.64,Computers,Turkmenistan,Asia,11:40:00,22,February,7,0.03,4562.88,2019,423.36,651.84,0.0,22 February 2019
10180,Male,Shoes,248.0,69.44,Kids,Mongolia,Asia,23:48:00,14,July,1,0.03,240.56,2019,178.56,240.56,0.01,14 July 2019
10181,Male,Towels,505.0,242.4,Computers,Gabon,Africa,19:59:00,13,June,7,0.01,3499.65,2020,262.6,499.95,0.0,13 June 2020
10182,Female,Pants,940.0,310.20000000000005,Electronics,Japan,Asia,16:58:00,28,July,8,0.06,7068.8,2020,629.8,883.6,0.01,28 July 2020
10183,Male,Sausages,595.0,345.1,Shoes,Libya,Africa,17:42:00,3,June,7,0.06,3915.1,2018,249.89999999999998,559.3,0.01,3 June 2018
10184,Male,Chicken,417.0,125.10000000000002,Sports,New Zealand,Oceania,23:41:00,24,January,3,0.01,1238.49,2019,291.9,412.83,0.0,24 January 2019
10185,Male,Table,643.0,527.26,Beauty,Bosnia and Herzegovina,Europe,12:21:00,6,October,4,0.04,2469.12,2020,115.74000000000001,617.28,0.01,6 October 2020
10186,Female,Shirt,803.0,473.77,Music,Turks and Caicos Islands,North America,22:25:00,12,January,1,0.03,778.91,2020,329.23,778.91,0.0,12 January 2020
10187,Female,Mouse,372.0,208.32,Electronics,Anguilla,North America,20:50:00,29,October,2,0.08,684.48,2016,163.68,342.24,0.02,29 October 2016
10188,Female,Chips,153.0,94.86,Sports,Uruguay,South America,23:53:00,13,June,5,0.09,696.15,2018,58.14,139.23,0.06,13 June 2018
10189,Male,Fish,203.0,75.11,Garden,Reunion,Africa,21:24:00,15,November,3,0.01,602.91,2020,127.89,200.97,0.0,15 November 2020
10190,Female,Mouse,106.0,82.68,Clothing,Guinea,Africa,16:56:00,8,July,5,0.01,524.7,2019,23.319999999999993,104.94000000000001,0.01,8 July 2019
10191,Female,Pants,578.0,479.74,Electronics,Iraq,Asia,19:50:00,2,August,5,0.03,2803.3,2016,98.25999999999999,560.6600000000001,0.01,2 August 2016
10192,Female,Ball,539.0,177.87,Books,United Arab Emirates,Asia,22:48:00,3,April,9,0.07,4511.43,2019,361.13,501.27000000000004,0.01,3 April 2019
10193,Female,Chicken,486.0,315.9,Garden,Iceland,Europe,10:17:00,10,January,5,0.04,2332.8,2017,170.10000000000002,466.56000000000006,0.01,10 January 2017
10194,Male,Towels,629.0,339.66,Computers,Mauritius,Africa,18:17:00,16,August,6,0.03,3660.78,2018,289.34,610.13,0.0,16 August 2018
10195,Female,Mouse,301.0,195.65,Tools,Namibia,Africa,17:10:00,18,September,2,0.09,547.82,2017,105.35,273.91,0.03,18 September 2017
10196,Female,Chips,939.0,488.28,Toys,Cambodia,Asia,23:23:00,26,May,7,0.05,6244.349999999999,2016,450.72,892.05,0.01,26 May 2016
10197,Male,Pants,728.0,546.0,Shoes,Northern Mariana Islands,Oceania,14:51:00,7,August,3,0.02,2140.32,2016,182.0,713.44,0.0,7 August 2016
10198,Female,Hat,975.0,594.75,Jewelery,Armenia,Asia,17:47:00,7,June,10,0.02,9555.0,2016,380.25,955.5,0.0,7 June 2016
10199,Male,Soap,55.0,30.8,Clothing,Gambia,Africa,21:46:00,1,July,7,0.04,369.6,2017,24.2,52.800000000000004,0.07,1 July 2017
10200,Female,Pizza,506.0,212.52,Health,French Southern Territories,Antarctica,19:52:00,28,June,8,0.07,3764.64,2020,293.48,470.58,0.01,28 June 2020
10201,Female,Keyboard,698.0,307.12,Sports,Indonesia,Asia,23:23:00,23,July,8,0.05,5304.8,2018,390.88,663.1,0.01,23 July 2018
10202,Male,Chips,775.0,356.5,Outdoors,Tunisia,Africa,13:10:00,16,April,5,0.09,3526.25,2016,418.5,705.25,0.01,16 April 2016
10203,Male,Pants,165.0,136.95,Music,Gibraltar,Europe,22:51:00,22,January,3,0.06,465.3,2018,28.05000000000001,155.1,0.04,22 January 2018
10204,Male,Bacon,976.0,341.6,Industrial,Algeria,Africa,19:34:00,10,May,5,0.06,4587.200000000001,2018,634.4,917.4400000000002,0.01,10 May 2018
10205,Female,Sausages,87.0,67.86,Grocery,Tanzania,Africa,21:38:00,21,January,9,0.03,759.51,2017,19.14,84.39,0.03,21 January 2017
10206,Female,Shirt,786.0,345.84,Automotive,Poland,Europe,11:50:00,7,May,7,0.04,5281.92,2020,440.16,754.5600000000001,0.01,7 May 2020
10207,Male,Chips,511.0,214.62,Outdoors,Gibraltar,Europe,13:44:00,2,February,9,0.09,4185.09,2019,296.38,465.01,0.02,2 February 2019
10208,Male,Mouse,88.0,68.64,Health,Russia,Europe,10:45:00,19,August,8,0.03,682.88,2017,19.36,85.36,0.03,19 August 2017
10209,Male,Shoes,698.0,139.60000000000002,Computers,Palestinian Territory,Asia,22:57:00,14,May,8,0.1,5025.6,2018,558.4,628.2,0.01,14 May 2018
10210,Male,Towels,701.0,518.74,Automotive,Laos,Asia,17:18:00,22,February,7,0.1,4416.3,2018,182.26,630.9,0.01,22 February 2018
10211,Male,Computer,285.0,79.80000000000001,Sports,Estonia,Europe,12:26:00,13,February,5,0.04,1368.0,2017,205.2,273.6,0.01,13 February 2017
10212,Male,Towels,533.0,389.09,Industrial,Estonia,Europe,15:49:00,23,May,9,0.1,4317.3,2018,143.91000000000003,479.70000000000005,0.02,23 May 2018
10213,Female,Chair,485.0,397.7,Garden,Netherlands,Europe,21:41:00,14,July,2,0.08,892.4,2018,87.30000000000001,446.2,0.02,14 July 2018
10214,Female,Tuna,241.0,187.98,Beauty,Guyana,South America,12:12:00,26,June,6,0.07,1344.78,2016,53.02000000000001,224.13,0.03,26 June 2016
10215,Female,Tuna,220.0,129.8,Grocery,Romania,Europe,12:54:00,1,December,10,0.02,2156.0,2019,90.19999999999999,215.6,0.01,1 December 2019
10216,Female,Cheese,392.0,109.76,Movies,Falkland Islands,South America,15:35:00,4,July,3,0.02,1152.48,2016,282.24,384.16,0.01,4 July 2016
10217,Male,Pizza,951.0,209.22000000000003,Games,Fiji,Oceania,14:30:00,27,June,4,0.04,3651.84,2017,741.78,912.96,0.0,27 June 2017
10218,Female,Computer,1.0,0.56,Tools,Guernsey,Europe,15:41:00,8,October,1,0.04,0.96,2017,0.43999999999999995,0.96,4.0,8 October 2017
10219,Male,Chips,194.0,38.80000000000001,Home,Madagascar,Africa,15:31:00,10,December,6,0.05,1105.8000000000002,2020,155.2,184.30000000000004,0.03,10 December 2020
10220,Male,Tuna,335.0,264.65,Industrial,Western Sahara,Africa,17:58:00,9,September,6,0.01,1989.9,2017,70.35000000000002,331.65000000000003,0.0,9 September 2017
10221,Male,Tuna,269.0,150.64,Beauty,Azerbaijan,Asia,15:26:00,28,November,7,0.02,1845.34,2016,118.36000000000001,263.62,0.01,28 November 2016
10222,Female,Sausages,117.0,51.48,Garden,Suriname,South America,10:39:00,7,August,6,0.06,659.88,2018,65.52000000000001,109.98,0.05,7 August 2018
10223,Female,Chicken,761.0,258.74,Shoes,Bulgaria,Europe,12:23:00,19,June,4,0.07,2830.92,2019,502.26,707.73,0.01,19 June 2019
10224,Female,Gloves,808.0,218.16,Baby,Lithuania,Europe,18:23:00,23,June,8,0.03,6270.08,2019,589.84,783.76,0.0,23 June 2019
10225,Male,Hat,460.0,193.2,Clothing,Panama,North America,20:39:00,18,November,2,0.03,892.4,2019,266.8,446.2,0.01,18 November 2019
10226,Male,Shoes,269.0,80.69999999999999,Baby,British Virgin Islands,North America,18:32:00,20,February,4,0.07,1000.68,2020,188.3,250.17,0.03,20 February 2020
10227,Female,Sausages,210.0,81.9,Shoes,Greenland,North America,10:28:00,21,March,7,0.08,1352.4,2019,128.1,193.20000000000002,0.04,21 March 2019
10228,Male,Salad,42.0,17.22,Music,Eritrea,Africa,11:42:00,24,April,7,0.07,273.42,2016,24.78,39.06,0.17,24 April 2016
10229,Male,Salad,982.0,412.44000000000005,Home,Tunisia,Africa,15:49:00,5,August,10,0.06,9230.8,2017,569.56,923.0799999999999,0.01,5 August 2017
10230,Female,Tuna,669.0,180.63,Movies,United States Minor Outlying Islands,Oceania,15:48:00,26,September,8,0.1,4816.8,2018,488.37,602.1,0.01,26 September 2018
10231,Female,Fish,989.0,494.5,Shoes,Martinique,North America,10:13:00,8,July,6,0.01,5874.66,2017,494.5,979.11,0.0,8 July 2017
10232,Male,Chips,148.0,44.400000000000006,Books,Montserrat,North America,11:23:00,16,September,7,0.04,994.56,2016,103.6,142.07999999999998,0.03,16 September 2016
10233,Male,Towels,44.0,17.16,Jewelery,Aruba,North America,13:19:00,22,August,9,0.01,392.04,2020,26.84,43.56,0.02,22 August 2020
10234,Male,Bike,312.0,187.2,Computers,Democratic Republic of the Congo,Africa,22:35:00,10,January,2,0.01,617.76,2019,124.80000000000001,308.88,0.0,10 January 2019
10235,Male,Tuna,405.0,105.3,Computers,Guinea-Bissau,Africa,11:36:00,19,November,6,0.09,2211.3,2020,299.7,368.55,0.02,19 November 2020
10236,Male,Pants,260.0,124.8,Home,Albania,Europe,16:16:00,6,February,2,0.05,494.0,2017,135.2,247.0,0.02,6 February 2017
10237,Female,Bike,965.0,579.0,Sports,American Samoa,Oceania,20:56:00,9,March,2,0.1,1737.0,2019,386.0,868.5,0.01,9 March 2019
10238,Male,Bacon,792.0,657.36,Garden,Russia,Europe,18:53:00,24,July,9,0.01,7056.72,2020,134.64,784.08,0.0,24 July 2020
10239,Male,Shoes,271.0,170.73000000000002,Baby,Antigua and Barbuda,North America,18:51:00,14,November,2,0.09,493.22,2017,100.26999999999998,246.61,0.03,14 November 2017
10240,Female,Soap,725.0,435.0,Automotive,Thailand,Asia,12:44:00,13,October,1,0.04,696.0,2017,290.0,696.0,0.01,13 October 2017
10241,Male,Computer,535.0,251.45,Books,Sao Tome and Principe,Africa,14:22:00,17,March,1,0.01,529.65,2016,283.55,529.65,0.0,17 March 2016
10242,Male,Bacon,928.0,696.0,Beauty,Faroe Islands,Europe,21:11:00,26,November,4,0.05,3526.4,2018,232.0,881.6,0.01,26 November 2018
10243,Male,Mouse,448.0,98.56,Health,Ivory Coast,Africa,20:46:00,11,June,8,0.02,3512.32,2020,349.44,439.04,0.0,11 June 2020
10244,Male,Chair,724.0,188.24,Books,Tokelau,Oceania,22:27:00,16,May,8,0.03,5618.24,2020,535.76,702.28,0.0,16 May 2020
10245,Male,Car,141.0,76.14,Electronics,Guinea,Africa,16:19:00,13,December,2,0.03,273.54,2019,64.86,136.77,0.02,13 December 2019
10246,Female,Chair,494.0,207.48,Shoes,Romania,Europe,11:10:00,28,February,1,0.04,474.24,2017,286.52,474.24,0.01,28 February 2017
10247,Female,Towels,321.0,199.02,Kids,Malta,Europe,13:32:00,23,July,3,0.08,885.96,2016,121.97999999999999,295.32,0.02,23 July 2016
10248,Male,Bike,753.0,293.67,Jewelery,Peru,South America,22:36:00,15,May,5,0.09,3426.15,2020,459.33,685.23,0.01,15 May 2020
10249,Male,Cheese,154.0,77.0,Music,Svalbard and Jan Mayen,Europe,19:29:00,29,September,8,0.03,1195.04,2019,77.0,149.38,0.02,29 September 2019
